row_id,title,authors,journal,year,doi,url,url_type,coder,date_coded,notes
1183,Recalibrating expectations about effect size: A multi-method survey of effect sizes in the ABCD study.,Owens MM; Potter A; Hyatt CS; Albaugh M; Thompson WK; Jernigan T; Yuan D; Hahn S; Allgaier N; Garavan H,PloS one,2021,10.1371/journal.pone.0257535,https://doi.org/10.1371/journal.pone.0257535,DOI,AI,2026-03-24,
1184,Prevalence and correlates of suicidal ideation and suicide attempts in preadolescent children: A US population-based study.,Lawrence HR; Burke TA; Sheehan AE; Pastro B; Levin RY; Walsh RFL; Bettis AH; Liu RT,Translational psychiatry,2021,10.1038/s41398-021-01593-3,https://doi.org/10.1038/s41398-021-01593-3,DOI,AI,2026-03-24,
1185,Vertex-wise multivariate genome-wide association study identifies 780 unique genetic loci associated with cortical morphology.,Shadrin AA; Kaufmann T; van der Meer D; Palmer CE; Makowski C; Loughnan R; Jernigan TL; Seibert TM; Hagler DJ; Smeland OB; Motazedi E; Chu Y; Lin A; Cheng W; Hindley G; Thompson WK; Fan CC; Holland D; Westlye LT; Frei O; Andreassen OA; Dale AM,NeuroImage,2021,10.1016/j.neuroimage.2021.118603,https://doi.org/10.1016/j.neuroimage.2021.118603,DOI,AI,2026-03-24,
1186,"Sleep Disturbances, Obesity, and Cognitive Function in Childhood: A Mediation Analysis.",Mattey-Mora PP; Nelson EJ,Current developments in nutrition,2021,10.1093/cdn/nzab119,https://doi.org/10.1093/cdn/nzab119,DOI,AI,2026-03-24,
1187,General . specific vulnerabilities: polygenic risk scores and higher-order psychopathology dimensions in the Adolescent Brain Cognitive Development (ABCD) Study.,Waszczuk MA; Miao J; Docherty AR; Shabalin AA; Jonas KG; Michelini G; Kotov R,Psychological medicine,2021,10.1017/S0033291721003639,https://doi.org/10.1017/S0033291721003639,DOI,AI,2026-03-24,
1188,Identifying profiles of brain structure and associations with current and future psychopathology in youth.,Mattoni M; Wilson S; Olino TM,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.101013,https://doi.org/10.1016/j.dcn.2021.101013,DOI,AI,2026-03-24,
1189,Multimodal MR Images-Based Diagnosis of Early Adolescent Attention-Deficit/Hyperactivity Disorder Using Multiple Kernel Learning.,Zhou X; Lin Q; Gui Y; Wang Z; Liu M; Lu H,Frontiers in neuroscience,2021,10.3389/fnins.2021.710133,https://doi.org/10.3389/fnins.2021.710133,DOI,AI,2026-03-24,
1190,"Screen time and early adolescent mental health, academic, and social outcomes in 9- and 10- year old children: Utilizing the Adolescent Brain Cognitive Development ℠ (ABCD) Study.",Paulich KN; Ross JM; Lessem JM; Hewitt JK,PloS one,2021,10.1371/journal.pone.0256591,https://doi.org/10.1371/journal.pone.0256591,DOI,AI,2026-03-24,
1191,Genetic variation in endocannabinoid signaling is associated with differential network-level functional connectivity in youth.,Sisk LM; Rapuano KM; Conley MI; Greene AS; Horien C; Rosenberg MD; Scheinost D; Constable RT; Glatt CE; Casey BJ; Gee DG,Journal of neuroscience research,2021,10.1002/jnr.24946,https://doi.org/10.1002/jnr.24946,DOI,AI,2026-03-24,
1192,Cortical Thickness in bilingual and monolingual children: Relationships to language use and language skill.,Vaughn KA; Nguyen MVH; Ronderos J; Hernandez AE,NeuroImage,2021,10.1016/j.neuroimage.2021.118560,https://doi.org/10.1016/j.neuroimage.2021.118560,DOI,AI,2026-03-24,
1193,Motivation and Cognitive Abilities as Mediators Between Polygenic Scores and Psychopathology in Children.,Pat N; Riglin L; Anney R; Wang Y; Barch DM; Thapar A; Stringaris A,Journal of the American Academy of Child and Adolescent Psychiatry,2021,10.1016/j.jaac.2021.08.019,https://doi.org/10.1016/j.jaac.2021.08.019,DOI,AI,2026-03-24,
1194,Children's Knowledge of Cannabis and Other Substances in States with Different Cannabis Use Regulations.,Ross JM; Rieselbach MM; Hewitt JK; Banich MT; Rhee SH,Substance use & misuse,2021,10.1080/10826084.2021.1972316,https://doi.org/10.1080/10826084.2021.1972316,DOI,AI,2026-03-24,
1195,Smaller Hippocampal Volume Among Black and Latinx Youth Living in High-Stigma Contexts.,Hatzenbuehler ML; Weissman DG; McKetta S; Lattanner MR; Ford JV; Barch DM; McLaughlin KA,Journal of the American Academy of Child and Adolescent Psychiatry,2021,10.1016/j.jaac.2021.08.017,https://doi.org/10.1016/j.jaac.2021.08.017,DOI,AI,2026-03-24,
1196,Sociodemographic Correlates of Contemporary Screen Time Use among 9- and 10-Year-Old Children.,Nagata JM; Ganson KT; Iyer P; Chu J; Baker FC; Pettee Gabriel K; Garber AK; Murray SB; Bibbins-Domingo K,The Journal of pediatrics,2021,10.1016/j.jpeds.2021.08.077,https://doi.org/10.1016/j.jpeds.2021.08.077,DOI,AI,2026-03-24,
1197,Early Adolescent Substance Use Before and During the COVID-19 Pandemic: A Longitudinal Survey in the ABCD Study Cohort.,Pelham WE; Tapert SF; Gonzalez MR; McCabe CJ; Lisdahl KM; Alzueta E; Baker FC; Breslin FJ; Dick AS; Dowling GJ; Guillaume M; Hoffman EA; Marshall AT; McCandliss BD; Sheth CS; Sowell ER; Thompson WK; Van Rinsveld AM; Wade NE; Brown SA,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,2021,10.1016/j.jadohealth.2021.06.015,https://doi.org/10.1016/j.jadohealth.2021.06.015,DOI,AI,2026-03-24,
1198,The relationship between brain structure and general psychopathology in preadolescents.,Mewton L; Lees B; Squeglia LM; Forbes MK; Sunderland M; Krueger R; Koch FC; Baillie A; Slade T; Hoy N; Teesson M,"Journal of child psychology and psychiatry, and allied disciplines",2021,10.1111/jcpp.13513,https://doi.org/10.1111/jcpp.13513,DOI,AI,2026-03-24,
1199,Neural response to monetary loss among youth with disruptive behavior disorders and callous-unemotional traits in the ABCD study.,Byrd AL; Hawes SW; Waller R; Delgado MR; Sutherland MT; Dick AS; Trucco EM; Riedel MC; Pacheco-Colón I; Laird AR; Gonzalez R,NeuroImage. Clinical,2021,10.1016/j.nicl.2021.102810,https://doi.org/10.1016/j.nicl.2021.102810,DOI,AI,2026-03-24,
1200,Predicting fluid intelligence in adolescence from structural MRI with deep learning methods,Saha S; Pagnozzi A; Bradford D; et al.,Intelligence,2021,10.1016/j.intell.2021.101568,https://doi.org/10.1016/j.intell.2021.101568,DOI,AI,2026-03-24,
1201,Widespread Positive Direct and Indirect Effects of Regular Physical Activity on the Developing Functional Connectome in Early Adolescence.,Brooks SJ; Parks SM; Stamoulis C,"Cerebral cortex (New York, N.Y. : 1991)",2021,10.1093/cercor/bhab126,https://doi.org/10.1093/cercor/bhab126,DOI,AI,2026-03-24,
1202,Association Between Discrimination Stress and Suicidality in Preadolescent Children.,Argabright ST; Visoki E; Moore TM; Ryan DT; DiDomenico GE; Njoroge WFM; Taylor JH; Guloksuz S; Gur RC; Gur RE; Benton TD; Barzilay R,Journal of the American Academy of Child and Adolescent Psychiatry,2021,10.1016/j.jaac.2021.08.011,https://doi.org/10.1016/j.jaac.2021.08.011,DOI,AI,2026-03-24,
1203,Similar but distinct - Effects of different socioeconomic indicators on resting state functional connectivity: Findings from the Adolescent Brain Cognitive Development (ABCD) Study®.,Rakesh D; Zalesky A; Whittle S,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.101005,https://doi.org/10.1016/j.dcn.2021.101005,DOI,AI,2026-03-24,
1204,Issues in Estimating Interpretable Lower Order Factors in Second-Order Hierarchical Models: Commentary on Clark et al. (2021).,Moore TM; Lahey BB,Clinical psychological science : a journal of the Association for Psychological Science,2021,10.1177/21677026211035114,https://doi.org/10.1177/21677026211035114,DOI,AI,2026-03-24,
1205,Relationships between apparent cortical thickness and working memory across the lifespan - Effects of genetics and socioeconomic status.,Krogsrud SK; Mowinckel AM; Sederevicius D; Vidal-Piñeiro D; Amlien IK; Wang Y; Sørensen Ø; Walhovd KB; Fjell AM,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.100997,https://doi.org/10.1016/j.dcn.2021.100997,DOI,AI,2026-03-24,
1206,Association of Local Variation in Neighborhood Disadvantage in Metropolitan Areas With Youth Neurocognition and Brain Structure.,Hackman DA; Cserbik D; Chen JC; Berhane K; Minaravesh B; McConnell R; Herting MM,JAMA pediatrics,2021,10.1001/jamapediatrics.2021.0426,https://doi.org/10.1001/jamapediatrics.2021.0426,DOI,AI,2026-03-24,
1207,Prevalence of Perceived Racism and Discrimination Among US Children Aged 10 and 11 Years: The Adolescent Brain Cognitive Development (ABCD) Study.,Nagata JM; Ganson KT; Sajjad OM; Benabou SE; Bibbins-Domingo K,JAMA pediatrics,2021,10.1001/jamapediatrics.2021.1022,https://doi.org/10.1001/jamapediatrics.2021.1022,DOI,AI,2026-03-24,
1208,Genetic and environmental influences on executive functions and intelligence in middle childhood.,Freis SM; Morrison CL; Lessem JM; Hewitt JK; Friedman NP,Developmental science,2021,10.1111/desc.13150,https://doi.org/10.1111/desc.13150,DOI,AI,2026-03-24,
1209,Substance use patterns in 9-10 year olds: Baseline findings from the adolescent brain cognitive development (ABCD) study.,Lisdahl KM; Tapert S; Sher KJ; Gonzalez R; Nixon SJ; Feldstein Ewing SW; Conway KP; Wallace A; Sullivan R; Hatcher K; Kaiver C; Thompson W; Reuter C; Bartsch H; Wade NE; Jacobus J; Albaugh MD; Allgaier N; Anokhin AP; Bagot K; Baker FC; Banich MT; Barch DM; Baskin-Sommers A; Breslin FJ; Brown SA; Calhoun V; Casey BJ; Chaarani B; Chang L; Clark DB; Cloak C; Constable RT; Cottler LB; Dagher RK; Dapretto M; Dick A; Do EK; Dosenbach NUF; Dowling GJ; Fair DA; Florsheim P; Foxe JJ; Freedman EG; Friedman NP; Garavan HP; Gee DG; Glantz MD; Glaser P; Gonzalez MR; Gray KM; Grant S; Haist F; Hawes S; Heeringa SG; Hermosillo R; Herting MM; Hettema JM; Hewitt JK; Heyser C; Hoffman EA; Howlett KD; Huber RS; Huestis MA; Hyde LW; Iacono WG; Isaiah A; Ivanova MY; James RS; Jernigan TL; Karcher NR; Kuperman JM; Laird AR; Larson CL; LeBlanc KH; Lopez MF; Luciana M; Luna B; Maes HH; Marshall AT; Mason MJ; McGlade E; Morris AS; Mulford C; Nagel BJ; Neigh G; Palmer CE; Paulus MP; Pecheva D; Prouty D; Potter A; Puttler LI; Rajapakse N; Ross JM; Sanchez M; Schirda C; Schulenberg J; Sheth C; Shilling PD; Sowell ER; Speer N; Squeglia L; Sripada C; Steinberg J; Sutherland MT; Tomko R; Uban K; Vrieze S; Weiss SRB; Wing D; Yurgelun-Todd DA; Zucker RA; Heitzeg MM,Drug and alcohol dependence,2021,10.1016/j.drugalcdep.2021.108946,https://doi.org/10.1016/j.drugalcdep.2021.108946,DOI,AI,2026-03-24,
1210,Prenatal caffeine exposure: association with neurodevelopmental outcomes in 9- to 11-year-old children.,Zhang R; Manza P; Volkow ND,"Journal of child psychology and psychiatry, and allied disciplines",2021,10.1111/jcpp.13495,https://doi.org/10.1111/jcpp.13495,DOI,AI,2026-03-24,
1211,Is executive dysfunction a risk marker or consequence of psychopathology? A test of executive function as a prospective predictor and outcome of general psychopathology in the adolescent brain cognitive development study®.,Romer AL; Pizzagalli DA,Developmental cognitive neuroscience,2021,10.1016/j.dcn.2021.100994,https://doi.org/10.1016/j.dcn.2021.100994,DOI,AI,2026-03-24,
1212,Heterogeneity Within Youth With Childhood-Onset Conduct Disorder in the ABCD Study.,Brislin SJ; Martz ME; Cope LM; Hardee JE; Weigard A; Heitzeg MM,Frontiers in psychiatry,2021,10.3389/fpsyt.2021.701199,https://doi.org/10.3389/fpsyt.2021.701199,DOI,AI,2026-03-24,
1213,Psychotic-like Experiences and Polygenic Liability in the Adolescent Brain Cognitive Development Study.,Karcher NR; Paul SE; Johnson EC; Hatoum AS; Baranger DAA; Agrawal A; Thompson WK; Barch DM; Bogdan R,Biological psychiatry. Cognitive neuroscience and neuroimaging,2021,10.1016/j.bpsc.2021.06.012,https://doi.org/10.1016/j.bpsc.2021.06.012,DOI,AI,2026-03-24,
1214,Imaging and health metrics in incidental cerebellar tonsillar ectopia: findings from the Adolescent Brain Cognitive Development Study (ABCD).,Nwotchouang BST; Ibrahimy A; Loth DM; Labuda E; Labuda N; Eppleheimer M; Labuda R; Bapuraj JR; Allen PA; Klinge P; Loth F,Neuroradiology,2021,10.1007/s00234-021-02759-y,https://doi.org/10.1007/s00234-021-02759-y,DOI,AI,2026-03-24,
1215,Distinct Regionalization Patterns of Cortical Morphology are Associated with Cognitive Performance Across Different Domains.,Palmer CE; Zhao W; Loughnan R; Zou J; Fan CC; Thompson WK; Dale AM; Jernigan TL,"Cerebral cortex (New York, N.Y. : 1991)",2021,10.1093/cercor/bhab054,https://doi.org/10.1093/cercor/bhab054,DOI,AI,2026-03-24,
1216,Psychiatric comorbidity of eating disorders in children between the ages of 9 and 10.,Convertino AD; Blashill AJ,"Journal of child psychology and psychiatry, and allied disciplines",2021,10.1111/jcpp.13484,https://doi.org/10.1111/jcpp.13484,DOI,AI,2026-03-24,
1217,Morphometrical Brain Markers of Sex Difference.,Brennan D; Wu T; Fan J,"Cerebral cortex (New York, N.Y. : 1991)",2021,10.1093/cercor/bhab037,https://doi.org/10.1093/cercor/bhab037,DOI,AI,2026-03-24,
1218,"Motor abnormalities, depression risk, and clinical course in adolescence.",Damme KSF; Park JS; Vargas T; Walther S; Shankman SA; Mittal VA,Biological psychiatry global open science,2021,10.1016/j.bpsgos.2021.06.011,https://doi.org/10.1016/j.bpsgos.2021.06.011,DOI,AI,2026-03-24,
1219,Symptom-Based Profiling and Multimodal Neuroimaging of a Large Preteenage Population Identifies Distinct Obsessive-Compulsive Disorder-like Subtypes With Neurocognitive Differences.,Wu X; Yu G; Zhang K; Feng J; Zhang J; Sahakian BJ; Robbins TW,Biological psychiatry. Cognitive neuroscience and neuroimaging,2021,10.1016/j.bpsc.2021.06.011,https://doi.org/10.1016/j.bpsc.2021.06.011,DOI,AI,2026-03-24,
1220,Association of Multigenerational Family History of Depression With Lifetime Depressive and Other Psychiatric Disorders in Children: Results from the Adolescent Brain Cognitive Development (ABCD) Study.,van Dijk MT; Murphy E; Posner JE; Talati A; Weissman MM,JAMA psychiatry,2021,10.1001/jamapsychiatry.2021.0350,https://doi.org/10.1001/jamapsychiatry.2021.0350,DOI,AI,2026-03-24,
1221,Child reward neurocircuitry and parental substance use history: Findings from the Adolescent Brain Cognitive Development Study.,Kwarteng AE; Rahman MM; Gee DG; Infante MA; Tapert SF; Curtis BL,Addictive behaviors,2021,10.1016/j.addbeh.2021.107034,https://doi.org/10.1016/j.addbeh.2021.107034,DOI,AI,2026-03-24,
1222,Concurrent and prospective associations between fitbit wearable-derived RDoC arousal and regulatory constructs and adolescent internalizing symptoms.,Nelson BW; Flannery JE; Flournoy J; Duell N; Prinstein MJ; Telzer E,"Journal of child psychology and psychiatry, and allied disciplines",2021,10.1111/jcpp.13471,https://doi.org/10.1111/jcpp.13471,DOI,AI,2026-03-24,
1223,Contemporary screen time usage among children 9-10-years-old is associated with higher body mass index percentile at 1-year follow-up: A prospective cohort study.,Nagata JM; Iyer P; Chu J; Baker FC; Gabriel KP; Garber AK; Murray SB; Bibbins-Domingo K; Ganson KT,Pediatric obesity,2021,10.1111/ijpo.12827,https://doi.org/10.1111/ijpo.12827,DOI,AI,2026-03-24,
1224,QSIPrep: an integrative platform for preprocessing and reconstructing diffusion MRI data.,Cieslak M; Cook PA; He X; Yeh FC; Dhollander T; Adebimpe A; Aguirre GK; Bassett DS; Betzel RF; Bourque J; Cabral LM; Davatzikos C; Detre JA; Earl E; Elliott MA; Fadnavis S; Fair DA; Foran W; Fotiadis P; Garyfallidis E; Giesbrecht B; Gur RC; Gur RE; Kelz MB; Keshavan A; Larsen BS; Luna B; Mackey AP; Milham MP; Oathes DJ; Perrone A; Pines AR; Roalf DR; Richie-Halford A; Rokem A; Sydnor VJ; Tapera TM; Tooley UA; Vettel JM; Yeatman JD; Grafton ST; Satterthwaite TD,Nature methods,2021,10.1038/s41592-021-01185-5,https://doi.org/10.1038/s41592-021-01185-5,DOI,AI,2026-03-24,
1225,Brain structure is linked to the association between family environment and behavioral problems in children in the ABCD study.,Gong W; Rolls ET; Du J; Feng J; Cheng W,Nature communications,2021,10.1038/s41467-021-23994-0,https://doi.org/10.1038/s41467-021-23994-0,DOI,AI,2026-03-24,
1226,Meaningful associations in the adolescent brain cognitive development study.,Dick AS; Lopez DA; Watts AL; Heeringa S; Reuter C; Bartsch H; Fan CC; Kennedy DN; Palmer C; Marshall A; Haist F; Hawes S; Nichols TE; Barch DM; Jernigan TL; Garavan H; Grant S; Pariyadath V; Hoffman E; Neale M; Stuart EA; Paulus MP; Sher KJ; Thompson WK,NeuroImage,2021,10.1016/j.neuroimage.2021.118262,https://doi.org/10.1016/j.neuroimage.2021.118262,DOI,AI,2026-03-24,
1227,Common genetic variation influencing human white matter microstructure.,Zhao B; Li T; Yang Y; Wang X; Luo T; Shan Y; Zhu Z; Xiong D; Hauberg ME; Bendl J; Fullard JF; Roussos P; Li Y; Stein JL; Zhu H,"Science (New York, N.Y.)",2021,10.1126/science.abf3736,https://doi.org/10.1126/science.abf3736,DOI,AI,2026-03-24,
1228,Baseline brain function in the preadolescents of the ABCD Study.,Chaarani B; Hahn S; Allgaier N; Adise S; Owens MM; Juliano AC; Yuan DK; Loso H; Ivanciu A; Albaugh MD; Dumas J; Mackey S; Laurent J; Ivanova M; Hagler DJ; Cornejo MD; Hatton S; Agrawal A; Aguinaldo L; Ahonen L; Aklin W; Anokhin AP; Arroyo J; Avenevoli S; Babcock D; Bagot K; Baker FC; Banich MT; Barch DM; Bartsch H; Baskin-Sommers A; Bjork JM; Blachman-Demner D; Bloch M; Bogdan R; Bookheimer SY; Breslin F; Brown S; Calabro FJ; Calhoun V; Casey BJ; Chang L; Clark DB; Cloak C; Constable RT; Constable K; Corley R; Cottler LB; Coxe S; Dagher RK; Dale AM; Dapretto M; Delcarmen-Wiggins R; Dick AS; Do EK; Dosenbach NUF; Dowling GJ; Edwards S; Ernst TM; Fair DA; Fan CC; Feczko E; Feldstein-Ewing SW; Florsheim P; Foxe JJ; Freedman EG; Friedman NP; Friedman-Hill S; Fuemmeler BF; Galvan A; Gee DG; Giedd J; Glantz M; Glaser P; Godino J; Gonzalez M; Gonzalez R; Grant S; Gray KM; Haist F; Harms MP; Hawes S; Heath AC; Heeringa S; Heitzeg MM; Hermosillo R; Herting MM; Hettema JM; Hewitt JK; Heyser C; Hoffman E; Howlett K; Huber RS; Huestis MA; Hyde LW; Iacono WG; Infante MA; Irfanoglu O; Isaiah A; Iyengar S; Jacobus J; James R; Jean-Francois B; Jernigan T; Karcher NR; Kaufman A; Kelley B; Kit B; Ksinan A; Kuperman J; Laird AR; Larson C; LeBlanc K; Lessov-Schlagger C; Lever N; Lewis DA; Lisdahl K; Little AR; Lopez M; Luciana M; Luna B; Madden PA; Maes HH; Makowski C; Marshall AT; Mason MJ; Matochik J; McCandliss BD; McGlade E; Montoya I; Morgan G; Morris A; Mulford C; Murray P; Nagel BJ; Neale MC; Neigh G; Nencka A; Noronha A; Nixon SJ; Palmer CE; Pariyadath V; Paulus MP; Pelham WE; Pfefferbaum D; Pierpaoli C; Prescot A; Prouty D; Puttler LI; Rajapaske N; Rapuano KM; Reeves G; Renshaw PF; Riedel MC; Rojas P; de la Rosa M; Rosenberg MD; Ross MJ; Sanchez M; Schirda C; Schloesser D; Schulenberg J; Sher KJ; Sheth C; Shilling PD; Simmons WK; Sowell ER; Speer N; Spittel M; Squeglia LM; Sripada C; Steinberg J; Striley C; Sutherland MT; Tanabe J; Tapert SF; Thompson W; Tomko RL; Uban KA; Vrieze S; Wade NE; Watts R; Weiss S; Wiens BA; Williams OD; Wilbur A; Wing D; Wolff-Hughes D; Yang R; Yurgelun-Todd DA; Zucker RA; Potter A; Garavan HP,Nature neuroscience,2021,10.1038/s41593-021-00867-9,https://doi.org/10.1038/s41593-021-00867-9,DOI,AI,2026-03-24,
